,County,"1,1,2,2-Tetrachloroethane","1,3-Butadiene",Acetaldehyde,Acrolein,Acrylonitrile,Arsenic,Benzene,Beryllium,Cadmium,Chloroform,Chromium (VI),Chromium III,Ethylene Dichloride,Ethylene Oxide,Formaldehyde,Hexachlorobenzene,Lead,Manganese,Mercury,Nickel,PM2.5 Primary (Filt + Cond),Propylene Dichloride,Trichloroethylene,Vinyl Chloride,COPD deaths normalized,Old,M,Minority
52,Crockett,23.625675754,304.23286366323805,75511.13989357937,1373.99960707335,0.072658824,0.21004560787999996,7805.124559523808,9.669301428571427e-05,0.2748525018333333,5.174593162333333,0.000501054293857143,7.448345142857143e-05,0.5839862,0.041788235,102588.54429443974,0.0010098610000000001,2.8715659636923077,0.30049877152000004,0.11424852199411765,0.18033480374999994,17612.56244173715,14.155837638,16.941871505,7.702059823,123.76933895921238,0.24247538677918426,0.5007032348804501,0.05147679324894515
53,Crosby,1.299407475,105.6037417768,14897.409193167112,174.4513452651053,0.108988235,0.11801427799285713,1249.9572243699592,0.024090591166666665,0.1204378706625,1.0812833941666666,0.0004705778615384614,0.0001591633,0.24598086666666666,0.062682353,20130.855908509253,0.037364867999999996,2.4591985231666667,0.16278078671428572,0.047583903006250004,0.10716827786666668,65971.34615968891,0.6691763695,32.359247339999996,0.36964183799999994,120.91280653950953,0.24693460490463215,0.49642370572207084,0.05790190735694823
54,Culberson,15.969153044,84.9272252604762,89740.68860362176,301.3762323772728,0.045411765,0.09556752571333334,2216.8525341133304,0.09254266147714287,0.09859947399999999,12.8633663965,0.0005409662285714286,0.0002552523428571428,0.41808814600000005,0.026117647,120155.39524683423,0.020803143,0.4252990855076923,0.13914308453333335,0.0571768838117647,0.1121770829375,11067.935882834285,13.3774388705,8.474535750000001,6.218711404,80.46490835940992,0.27045149754135,0.5011175681716584,0.06660706303084488
55,Dallam,0.000576471,64.98513031064999,18518.00605779155,161.44010194978947,0.127152941,0.11287456671428572,405.79454972858434,0.13008027118571427,0.114775854675,0.424909801,0.0008743480285714286,0.00042950505714285707,0.6305422333333333,0.073129412,25894.06359698741,0.013734113999999999,1.4808361891666664,0.20907774121428574,0.04508146916249999,0.1705308891333333,54995.862891085715,0.003788235,122.97218755,0.002210353,61.017889335737074,0.15961725142143945,0.5207322146720288,0.06101788933573707
56,Dallas,1.552031531,7112.734111386045,26913.288304213875,3561.026024971454,45.88404706,10.689912817611111,23996.62538672467,4.447815707375001,4.999886972750001,153.78898762160003,19.09433332052381,54.12271509728572,489.75721999999996,26.38927059,40176.04814913509,0.0,134.305808325,94.63021767063158,4.760548211526316,26.981468847449992,275188.20983726537,2.0906454865,43886.611895,10.627334608666667,56.9315452690046,0.15321989980932585,0.4932768389800362,0.32081261278504375
57,Dawson,2.7100097065,80.9627035875,15134.93004817666,134.22374952269996,0.254305882,0.16327272013333335,2805.177744063968,0.08607100265714286,0.10967266546666665,9.225758418833333,0.0007590565714285715,0.00042496805714285714,1.3757426666666666,0.146258824,21289.90793325234,0.0,4.128283315384616,0.28560591153333337,0.03699606408823529,0.17106542700000002,31689.13163364704,1.3959872505000002,269.8038866499999,0.7711325270000001,98.69967100109666,0.20037599874667084,0.5463731787560708,0.0897697007676641
58,DeWitt,94.37808033733332,697.1021502054092,25493.85201822275,2366.4229838704996,0.381458824,0.7568775124666665,14571.493385325059,0.3621333418,1.7586967875555557,36.904986449,0.0011263820928571425,0.0013692452857142858,10.101397266666666,0.219388235,56983.59631283261,0.08583821,2.5879013146153844,1.5320143142,0.621599197764706,0.7875889163124999,52577.670294972966,52.66776073533333,186.49700569999996,30.961628859666664,122.7236737925574,0.2608372921615202,0.5258808392715756,0.11361836896278701
59,Deaf Smith,0.001605882,114.60888378105265,18126.196959871355,251.43401812154997,0.354211765,0.7416537700625,405.7678123856251,1.2253872164857142,1.1877530259,1.8434080918,0.011394137906249999,0.4469198866666667,2.0634223333333335,0.203717647,25140.57409383726,0.0,8.531451377000002,1.2087884342500004,0.09153100262499998,1.7029035019411767,106578.1226536216,0.010552941000000001,416.32276665,0.006157411999999999,75.32756882923982,0.17532226407087156,0.49700281152193515,0.0462044453875126
60,Delta,0.000452941,220.40917860834992,7567.862629433967,407.17135482047377,0.09990588199999999,0.07022882942857143,661.4888560104374,8.064791428571428e-05,0.0010951044875,0.35792954579999997,0.000841604077857143,6.279848142857142e-05,0.0,0.057458824000000006,11409.120566222298,0.045039814000000004,0.003059022116666667,0.09938306218571427,0.00969252644375,0.12102019639999999,28709.60017779999,0.0029764709999999996,13.02642276,0.001736706,128.64169504351116,0.2811199394627317,0.4969731365872115,0.10594021944759743
61,Denton,9.433342484999999,1699.559387558637,20023.483916634003,1641.6076162441902,13.49637647,5.834416834473684,6497.8885948907055,7.206168803875001,4.605530307692309,47.111782508666664,0.033989635944444443,0.1134392820909091,60.862719999999996,7.762164706,29363.139457262227,0.0,140.26066757142857,10.846378819000003,1.2791355945,5.58592620255,126992.58841404546,4.589302568999999,10814.766176666666,10.834719833333333,41.62426825326518,0.14550656626722372,0.4920821711180013,0.21368560928016472
62,Dickens,0.444552557,33.12498652055,19499.681364610202,65.8129920491579,0.045411765,0.025344858750000004,499.4725640386875,0.004662595481666667,0.007871623404999998,0.7512502871666666,0.00019857916076923077,4.4231405e-05,0.0,0.026117647,26782.86361049973,0.004039445,0.23223802058333334,0.04164488305714286,0.010720084751875,0.034931237733333335,17360.703580570593,0.2290498105,0.018000000000000002,0.12652705,126.86905301314,0.29632985953783414,0.562301767104667,0.09515178975985501
63,Dimmit,82.60925656066668,511.5408426867499,45786.406064610965,1724.9853794552996,0.199811765,0.6375600075714286,14152.726656675997,0.04429145406666666,2.2166944752499997,21.35118149128572,0.0007273496230769232,0.00029831,0.017668905,0.114917647,88046.39212858108,0.034133312,2.5572436621666665,1.5151349068571427,0.83461632375,0.712881503,28168.55257717647,46.11239132699999,149.27665219999997,27.904029244,63.79277015271603,0.21563889425865068,0.4897544944906244,0.032669630775178815
64,Donley,0.0001441175,218.0637338247143,17886.053534235038,374.77775406724993,0.063576471,0.07969280780000002,415.4562510039329,0.09766946529999998,0.08612715565,0.18369371366666665,0.000528557185,0.0002768439714285714,0.5833333333333334,0.036564706,24720.228149031303,0.0026256390000000004,0.9962258673999999,0.14399897859285712,0.046646575437500004,0.1103656064,27665.557143497146,0.000947059,12.407984495,0.000552588,143.2408236347359,0.3067740972843927,0.4929871680095494,0.07400775887794687
65,Duval,4.757456768333333,183.1628650344762,63666.5974537132,344.97241080884993,0.217976471,0.09560907973333334,1115.0528534100345,0.08485043797142858,0.07363485417777778,1.968343332,0.00052229375,0.00037085330000000003,0.6,0.125364706,87932.03439253857,0.065842956,1.2632995576923076,0.1638086000666667,0.03902077785882355,0.10829867381249998,24710.643021470598,3.8561566650000003,66.83262859999999,1.4518447493333333,117.99148332150462,0.22782114975159687,0.5179205110007097,0.029364797728885735
66,Eastland,2.5556257236666666,207.8587654146818,21145.857316989637,357.8830076114286,0.336047059,0.4119095300000001,1039.361282573964,0.44361647402857146,0.34874242144444445,1.2337003051666666,0.0013299178214285713,0.0015539375714285714,0.7988814666666667,0.19327058800000002,29697.554862911555,0.025852449,11.570927329285713,0.6717821749333334,0.123890059,0.4865784165000001,29690.595942857148,0.7427559404999999,344.43501275,1.478594869,124.85007087558608,0.285356013520881,0.497219496238142,0.04443354050812343
67,Ector,60.16355846133333,697.8634073528095,23326.93470339427,1643.3676971712378,2.7701176469999997,2.4774923742499992,19324.171846277142,3.2696332457142856,2.6739920152999996,158.17088223874998,0.025356281312499996,0.5425629716666669,29.734990000000003,1.593176471,35434.56975112459,0.0,30.672041374666666,10.506939914823528,1.0851628670555553,3.0544694996111112,53953.81285092684,35.12345438733333,4686.924864,21.386647029333332,72.78603831446877,0.14403237197228533,0.5065373823748354,0.08569538024978846
68,Edwards,2.615497108,265.97250157105,60040.2297633524,580.7337015682633,0.036329412,0.019018892271428573,379.5338456412258,0.004662127656666667,0.0039443804875,1.1203023908333334,0.00014686575384615383,3.977872666666666e-05,0.0,0.020894118,82261.24803579356,0.017167642,0.65602690065,0.033526449378571424,0.00785182983,0.026691469266666667,13574.058102327272,1.3444304395000002,12.397184495,1.4257500643333332,133.95157135497166,0.357032457496136,0.5296239052035033,0.04070066975785677
69,El Paso,840.0717528999999,2030.07831609413,32833.40043972218,1087.5669191017141,1529.665506,12.993082013142855,8211.102615312502,1.053078682285714,2.349628923933333,46.30315274999999,0.497817971409091,3.176150961466667,81.8579368,8.848658824,45212.39542746806,0.0,36.811383355555556,10.409555241809523,1.8092396016666668,5.032941372291668,126567.8408273333,48.276988235000005,9573.088085,1035.48142858,60.19903752922211,0.16696310132116662,0.4923103462634362,0.07166778697154823
70,Ellis,0.290090891,700.6163983232174,20904.13226810668,656.1595874761816,2.888188235,4.178615307875001,3790.273186297324,4.566564962750001,6.760622729090909,8.167532635,1.6406121892631582,27.677104139500003,11.29853733333333,1.661082353,29438.0427942403,0.338101562,80.84480874117646,130.9668163578889,38.184061839799995,8.204881782736841,134733.02360121737,0.19302271850000002,2129.171618,1.291706806,71.81690432859544,0.18357944205118754,0.4933251169112396,0.13255315717938676
71,Erath,6.352749684666666,553.1796145884545,24012.32162418344,995.4435830786665,0.735670588,1.466800448285714,1254.7052568212425,1.911655127857143,1.681048092625,3.6859960859999994,0.0019611961285714284,0.006348273857142857,5.068631,0.42310588200000004,34166.938376911596,0.036960923,9.379947939666666,2.3283776997142858,0.0732989484375,1.4499932397333337,65228.849935405386,4.165278972333334,1535.152839,2.306002013,85.28020639243228,0.19074578376570636,0.4898475944770914,0.04526778462567484
72,Falls,0.043456128000000004,176.04519844585715,14681.056164043273,229.34407448534998,0.317882353,0.17326037160000002,601.233627672697,0.14743917741428572,0.11994773974444445,8.934524495333333,0.0009810640642857144,0.0006134404571428571,0.8666666666666667,0.18282352899999998,20768.326091995703,0.090685544,0.47780418353846144,0.3161037946,0.048562454170588236,0.20796184249999997,61703.9569451429,0.026694269,133.01441895000002,0.014891050999999999,110.90041946790784,0.23984370510831465,0.4747457334942251,0.2707579153019594
73,Fannin,0.0028,831.1237149197619,19402.34727492696,1453.39726294425,0.6176,0.44073911571428565,1604.4427947659442,0.46573682099999997,0.4137842594999999,2.27332232,0.001184468385714286,0.0018290189142857144,1.8963001333333331,0.3552,27757.186830536906,0.205809732,4.591182806666667,0.7268936927857145,0.069816200375,0.46376760600000005,89214.83771102852,0.0184,215.58444254999998,0.9879825200000001,118.88233252342937,0.25182228392919126,0.5312680782135832,0.09634964711327086
74,Fayette,5.251157214666667,419.3090555626667,23580.767547301915,787.6662614436192,0.454117647,34.26898162011111,2130.579110623172,4.827036835625001,10.737911373166666,71.45529430457142,2.787740569070588,34.835470426099995,64.96735405000001,0.261176471,32077.05896859571,0.132493802,78.75040516671427,30.398708988555565,24.41751578811111,26.360132232684208,67510.19619302439,2.6644943499999996,498.20955194999993,2.815953363333333,137.8296790594217,0.32932157610422624,0.49030823006037494,0.08674928503336511
75,Fisher,2.8458223646666667,57.41940338690908,19161.759267493955,154.96746910376189,0.072658824,0.06495592472666667,805.800850795091,0.04816646411428571,0.06134960208888889,1.4343257508571428,0.0003257482257142858,0.00018060625714285715,0.863493765,0.041788235,26608.14285094203,0.034133312,1.600039986157143,0.09915877955333334,0.021634778088235294,0.0751336736875,36034.998842483335,1.7503897146666667,22.378215915000002,1.5838966356666668,102.45901639344261,0.3150614754098361,0.4969262295081967,0.06454918032786885
76,Floyd,0.008814755,59.59750245433332,13538.658277928016,115.72202456595001,0.118070588,0.08324004121428573,254.25127359001823,0.03983343597142858,0.035875787387500004,0.8800242841666668,0.0005784040071428571,0.00019695540000000004,0.5939550000000001,0.067905882,18885.397723912833,0.019187365,3.2516135716666663,0.12796067642857142,0.0105474984375,0.11075769406666665,54689.48620857142,0.006150618500000001,88.84042540000002,0.0034518575,88.67667121418826,0.24505457025920874,0.5069918144611187,0.06684856753069578
77,Foard,0.2193978435,66.46243162454999,19082.491236391143,134.1093153727895,0.027247059,0.02256230726428571,220.51291267562226,0.004661772671666667,0.004689686310000001,0.11733057783333334,0.00022463767999999994,3.186007e-05,0.0,0.015670588,26266.946981788533,0.011512419,0.21072119523333335,0.035704788907142855,0.002283181109375,0.03623727333333334,10018.40284362353,0.1166321815,3.937048742,0.06445333149999999,199.00497512437812,0.3250414593698176,0.478441127694859,0.06550580431177445
78,Fort Bend,141.38918375266664,1279.2298900263042,18175.333939528,920.997494752182,792.0795294,4.873244004789472,5555.969900106527,1.136039793111111,3.5745011943076923,111.56495979314285,1.773045473473684,23.59004550233334,148.68679518,181.0490980393333,26076.385222117722,5.9,40.82939768666666,75.48687736874999,32.53282676811111,18.85190405990476,227951.62931181813,0.418351221,5440.453125,354.70248564133334,40.671630102227276,0.16130034354213874,0.4911725855461693,0.4328148005053933
79,Franklin,0.8886402150000001,222.1055829457,7149.496863954007,362.63919044252634,0.199811765,0.1476784005333333,998.7207020084849,0.1295388672857143,0.11418638677777776,38.86970357716667,0.0005104124,0.0005415727142857143,0.6870419999999999,0.114917647,9953.24386211194,0.063015345,2.1110321703076926,0.2343276256,0.023246545999999996,0.16585083949999996,26686.809302971433,0.5067091075000001,127.2292554,0.280272382,101.11317254174396,0.2833024118738404,0.49619666048237476,0.06641929499072356
80,Freestone,32.9328921695,543.6593240484349,19217.292768032305,1524.4397750228698,0.36329411799999994,4.639382700529413,1648.7319953587628,1.2382799811249998,1.6636416359090909,56.04683691728572,28.126916264756247,366.6779585461111,59.919565,0.208941176,28672.11626153397,0.11350841,7.894611227142859,111.13235846458822,61.51671631888333,117.02892073722221,106402.03390863411,17.0260395945,212.76547035,13.591760391333331,97.18123537193446,0.26238933550422305,0.5192836063905566,0.18790068179505445
81,Frio,3.4465049729999997,227.57737283786358,33056.608681087106,383.6870898336189,0.336047059,0.28166034475,1700.490274103523,0.12045386211428573,0.2567140654,2.3699674028333333,0.002267543133333333,0.044203385,1.8518133333333333,0.19327058800000002,45094.759377882336,0.03312345,2.5127918926153847,0.4685419189374999,0.10924856476470587,0.3424192325294117,29506.15317762163,2.5302879985,182.2507378,2.043259649,67.98200776937232,0.16254344714782254,0.5923635248415456,0.07794929462277653
82,Gaines,9.960183204,160.96543484099996,24063.4610070577,445.6476324180953,0.354211765,0.29923399431250003,14681.388256681452,0.1508463504,0.4147711761999999,3.5536239381666666,0.007310397101333333,0.28218963009750003,2.0094769533333334,0.203717647,34706.31127441789,0.096138795,7.692791928923077,0.47104162462499993,0.12210599416470587,0.4867724137058823,72397.6581643889,7.2957747655,197.96293275,3.1847305613333337,46.038284468136666,0.12764720135691784,0.5032711412648413,0.04133753331717955
83,Galveston,268.33746740399994,1300.1742985816297,13579.59963724717,1171.6718575561304,1445.858306,5.645208140681818,6364.344149636154,0.9878879381818181,5.398942602200001,401.461558477,1.8151206433809526,11.170531048285712,240.21211340000002,3.254258824,19573.55807184234,0.0031538725,19.04675882941177,24.03824389572728,1.9546756189047618,116.29008537016,136862.4492681819,12.422406174666667,1885.9479326666667,494.112845639,80.37594524743946,0.20157401646405668,0.4926414281611946,0.1852984110270891
84,Garza,4.231086107,52.030285552249985,19028.14586643368,98.21035376310526,0.118070588,0.08286245073333334,1886.8900425394377,0.05083349097142858,0.0609788063,1.0949297721666666,0.00046021418642857144,0.00020868802857142857,0.6666666666666666,0.067905882,26339.245715431203,0.01252228,0.5802591612307693,0.13240526433333336,0.031040673829411766,0.09363979925,18070.486657223533,2.1756973485,44.74563183,1.2017091254999999,82.329623418204,0.1495654825430706,0.659246836407989,0.09361183107180973
85,Gillespie,0.0021,334.47733016005265,27113.715181588774,436.53824765522216,0.4632,0.4709542447692308,842.6101413726452,0.5375251381666666,0.46607619571428566,1.64722064,0.0010517466307692308,0.0020311183333333333,6.7767126,0.2664,37349.14949371567,0.106843325,9.84097610090909,0.7732229428461538,0.05966560806666667,0.45862159642857137,33482.36879241176,0.0138,236.3625628,0.008052,139.08782510365623,0.3733509234828496,0.4852996607614022,0.02600829249905767
86,Glasscock,36.267817724500006,145.18944992595,22690.891377779626,1014.2053206691577,0.027247059,0.20090243509285713,14864.725892185998,0.02485559486,0.26139086042000004,6.6549470275000004,0.0004084572338461538,9.380903000000001e-05,0.0,0.015670588,32994.94326927447,0.01070453,0.3805693929166667,0.2570111818857143,0.09760936708625002,0.1469385162,30912.305016320013,18.7231853225,3.937048742,11.051241935666667,0.0,0.20588235294117646,0.5529411764705883,0.026470588235294117
87,Goliad,3.8143238483333337,257.32661962552385,22582.140401249428,523.6788424120477,0.136235294,74.20046106788125,869.9095605243451,7.6264309761749995,14.783362465279998,26.002152907142854,65.38711840948865,0.00017787304285714285,29.3944445,0.078352941,32017.696870266416,0.038374728999999996,8.66868002733846,101.18765193841249,13.355210223416666,47.73663724711765,38808.23388085945,2.7332708030000004,53.51138670000001,1.5112528705000001,99.36406995230524,0.30259671436142027,0.4972178060413355,0.07021727609962904
88,Gonzales,29.697802922500003,408.7450121579049,26551.13116729927,818.9141294220001,0.37237647100000004,0.9727213771333332,8896.351895449925,0.9432951328285715,1.483570621111111,283.642247427,0.0017805929785714286,0.0031019688571428576,2.20460926,0.214164706,41268.804185358626,0.105025575,3.105411868153846,1.7501349529333337,0.36375033911764704,1.034424371,56386.733874114296,16.651509784,204.3125346,9.206308523,101.94268128486247,0.22735141373341028,0.5049047893825735,0.10256780150028852
89,Gray,5.725563544666667,146.27307608263632,13967.436133498131,426.0745035240001,0.426870588,0.5186275245333333,614.9468688989091,0.7674732954285715,0.6004046253333333,2.3413000705,0.0011033084785714283,0.002581348142857143,2.5678385333333336,0.24550588199999998,19727.838032857293,0.0,18.14548620257143,0.8792924944666668,0.10243178094117647,0.5465506128750001,35301.0279556,3.2738542954999996,764.277609,82.71146574,117.08331449753628,0.21789250033904434,0.5290900049726505,0.08218434971294246
90,Grayson,76.090030756,881.7863694813637,18812.16043840528,549.5930364245713,422.2524235,0.5222890748000001,4371.4802809657995,0.18902692485714284,0.2035753922222222,8.581260532399998,0.00845965966666667,0.050067306374999995,13.940206,1.295435294,27336.861543114068,0.44898433200000004,18.833218714285714,0.8107104076000001,0.3484534735882353,1.255878422294118,101793.33436333333,2.193719267,3188.5661795,281.21357098199996,105.55276113829318,0.24148337829804747,0.48775283125276264,0.10616245217735912
91,Gregg,15.592959152666667,646.4619274301364,10997.652081675353,891.0673494910001,2.270588235,4.184585488941177,4899.763479016399,5.277409967444444,4.5969126487272725,8.680633519999999,15.049574432894735,122.79609073800002,15.381646499999999,1.3058823529999999,16187.631935843274,0.0,52.175346598750004,411.64359866535005,0.41208817423529415,146.6053478126191,38895.893844372105,7.1774951929999995,3558.0813605,7.949201645333333,102.98644444985908,0.20979833174955126,0.48702516995199924,0.24296029174077954
92,Grimes,2.706761222,274.4604924915239,19606.517645208398,527.0319121893334,0.499529412,44.871243899999996,1229.7565986790883,1.8883172009375,1.8244295653000002,24.094894607285713,4.732085638775,124.59418245199998,19.2972674,0.287294118,24214.54340791214,0.158346251,55.79837487685713,66.42824565711764,12.170893079344445,69.52206002422223,44019.37422404878,1.4052187595,1570.0934585000002,2.8372253243333336,94.36322693641206,0.23919648282517783,0.5452335847303141,0.1797547985845516
93,Guadalupe,3.1855153525,602.2301212166363,16653.962786030053,473.74482381227267,2.642964706,3.705789010222222,2880.924917413488,7.0723967532500005,8.097360787166668,10.4163649528,1.0076722867647057,15.5530371188,11.591827,1.5200470590000001,25279.59049551787,0.26337182600000003,36.41337438249999,58.52910684172223,4.505369688888888,6.313488242699998,73849.2983419535,1.673118328,1907.9964120000002,0.9253032665,63.3754793826365,0.18870627686263225,0.4950044106330666,0.12646317277794808
94,Hale,0.27456205666666667,162.60125989486363,11930.88404341305,350.4229266092001,0.663011765,0.44449010581250004,997.0981770047355,0.4666691252857143,0.6460303876999999,1.9315746626666668,0.01131465765,0.4295656196666667,3.8163812666666668,0.38131764700000004,17603.215187858652,0.072508041,15.67704698016667,0.7823236216249999,0.05856327668750002,1.5408433309999998,86284.12014897435,0.2206826305,480.77524220000004,0.122192562,83.42145458818001,0.18323346257784043,0.5205028786276583,0.08835624485959347
95,Hall,0.000288235,67.56533615629999,19143.116249342052,118.10457926852635,0.063576471,0.06832431915714285,188.49108996543757,0.07608433224285714,0.0672356746875,0.21290308039999997,0.00037883900428571426,0.00024069492857142855,0.0,0.036564706,26326.368399651765,0.021409058999999998,1.1986124687833333,0.11341703842857143,0.024692819924999995,0.0864129348,30533.300570159983,0.001894118,61.03306505,0.001105176,143.83785550833605,0.3027133050016345,0.4913370382477934,0.11507028440666885
96,Hamilton,0.048103740000000006,107.91665589444997,20065.05687319802,168.53124482789474,0.1544,0.15824116364285712,366.33140520319995,0.17166661013333337,0.13032246207500003,0.4753812013333334,0.0005832388615384616,0.00064593225,0.7470635999999998,0.0888,27889.62487195843,0.047059536,2.962010899500001,0.24535360000000003,0.01546922149375,0.17743755886666668,25688.87507635294,0.028989852000000003,111.20424129999999,0.016097568,158.44650941148439,0.31677388610912555,0.4965451512985466,0.040385989992852034
97,Hansford,59.612994217,192.26026138427267,13825.891565366297,1685.8423209869998,0.09990588199999999,0.05476421213750001,608.1784214375423,0.0033386682428571423,0.16321716206,16.876103008142856,0.005601782246666668,0.235024601125,24.62826672,0.057458824000000006,21180.158202500123,0.019591308999999998,1.4287572973692304,0.09534530518749999,0.010661141576470587,0.23291765405882353,88780.5066225778,35.732533111,20.57690111,20.027386256666666,93.0147729345249,0.20062009848623016,0.5108517235090279,0.03483494437351815
98,Hardeman,0.41897299800000004,87.62958721980954,16432.144252815924,109.44462604274997,0.072658824,0.1243105620625,694.8714745700241,0.17707381004285713,0.23428260947000004,0.2826763903333333,0.00397150637,0.1582306923,0.027009333333333333,0.041788235,20799.80012536491,0.035547117999999996,2.7427119884769238,0.20495935561875003,0.044516479717647064,0.24688010364705892,26623.462936164102,0.216280308,16.941871505,0.1194870075,123.6125126135217,0.2888496468213925,0.5052976791120081,0.08375378405650857
99,Hardin,2.6136081583333333,797.1295507562858,30030.965276183244,1166.105145145565,1.026305882,0.4764764240000001,2299.735558712783,0.48899966342857143,0.3923316611111111,2.9732390842857153,0.0016005356571428566,0.0022172825714285712,4.23282415,0.590258824,40566.86869657402,0.242770655,2.2707530643076916,47.578217697187505,0.10127322147058822,0.49296546131249996,53311.1479204,1.0852156203333332,313.60064194999995,1.259342928,93.4236078307878,0.22780314561136478,0.49208348641508776,0.07218460784828286
100,Harris,270.1209030113333,17911.515858976574,45568.51833900552,4840.765798068001,5002.6152785,35.788453095173914,41779.01504433004,14.505904090500005,31.44150365431579,469.84175693381826,30.469554717862064,261.3142598916363,3051.83606,5887.38877647,71393.67709556132,0.4295079095,175.7782438136364,186.74690884660714,27.355406963230774,387.10573257462073,743888.1030250983,4.517755767875,23442.4791,3748.0454742964002,51.977216042592026,0.1506897599331412,0.49690866027508923,0.29134512781403893
101,Harrison,29.51733203666667,2243.9189893614166,26513.888132398115,2224.0123153537265,1.2352,2.2814439217499998,4477.774005666606,0.7017383851818182,3.203298626571428,4640.661766631666,2.3049092839047622,26.257271228,44.360946697142865,2965.70208,37534.17030094684,0.292455831,23.60700862736842,107.22050025978263,46.599982215739125,7.484653095863634,91772.94358164445,36.414114774,1746.6009000000001,18.666357555,90.62218214607755,0.2292155094679892,0.4894349263600842,0.23910429816651638
102,Hartley,0.7165531669999999,49.275935638199996,19649.42737048773,119.56070696947363,0.108988235,0.07362281053333333,330.46957005134385,0.08880687365714286,0.07255733983333335,0.44622898316666665,0.0007147524564285716,0.0002878984571428571,0.10708953333333332,0.062682353,27221.286238552202,0.030093867000000003,9.791013226692307,0.13336279053333336,0.04194351715294117,0.1175494903125,58839.7943439353,0.40197130849999996,44.137993565,0.22228081299999997,71.66579269358503,0.1926236671910505,0.5977975878342947,0.08722251354658277
103,Haskell,0.749228674,98.90541002890002,17734.631952169926,174.25841713042107,0.108988235,0.06779345699999999,680.9682922602407,0.0062283194000000005,0.027552852075,0.44634208150000004,0.0005337242923076922,0.00010596478333333333,0.54470568,0.062682353,24653.328436089836,0.024236671,1.1361420243333333,0.10243683628571432,0.019128663843750008,0.0883392958,47385.16418275882,0.3953806185,12.425984495,0.21848257799999998,127.96126577900743,0.2873940861144735,0.5338059830537784,0.07366418813764482
104,Hays,0.014782353,748.640400535,20810.941828749834,493.5868030941667,3.2605647060000003,1.1981432869333333,3278.400543265913,0.8761629559999999,0.7093031421111111,13.725798755,0.01660210825,0.25807874244444445,21.08569,1.875247059,27564.30461383188,0.337899589,3.0660844753846153,2.2274246759333334,1.168841218411765,1.8152911838823529,82469.1277797436,0.097141176,1683.236957,0.056679765,49.888695473615925,0.1552849815892513,0.4976922394844057,0.0828087008871694
105,Hemphill,34.48125312733333,215.05364884340005,16438.77145681444,1296.4770087970003,0.072658824,0.07453187713750001,1081.6690679631874,0.17988569508571434,0.21647312469000002,6.671309066285715,0.0018195760066666668,0.06291321459999999,0.6019234099999999,0.041788235,25842.797054514518,0.005251279,1.5689909880461541,0.12997578756249997,0.11001741372352943,0.13888070835294117,23832.172261908567,14.385167055333335,73.41944955,17.949378103,116.60329531051964,0.19188846641318125,0.5011406844106464,0.04182509505703422
106,Henderson,5.164078943666667,695.1746455552274,19207.119198606462,722.7060771574999,1.4440941180000002,1.0251525495789475,3225.251209413571,0.8956990266666663,0.9366323983076922,5.5958302936,0.17372473866666668,0.5789311866363637,9.4808563,0.830541176,27578.352002023752,0.366983595,5.353916236615384,3.431250289157895,0.2473121362777778,1.454828483,65771.29166145001,1.5775635055,862.5350085000001,2.0662216526666666,133.84981680462863,0.2919776464637742,0.4884963175879893,0.08724294050159756
107,Hidalgo,41.585449626666666,2569.838689909348,48264.198423627175,1932.4270820888175,306.7439882,4.049767879764706,11867.679169303485,4.138068824857142,2.7576665207272733,51.930440153333336,0.29823896925882354,1.1946421552,54.370200499999996,8.765082353,73830.94316456557,1.2,32.61364523076922,13.689879221764702,1.3912810562941176,4.149726593947367,167471.2745286001,18.996391359666664,8405.04377,140.04958691,47.23163657504226,0.14677108734124567,0.48958841834600725,0.02660886402904268
108,Hill,136.13396765,433.51073041871416,19545.13146637342,492.89043229080005,472.8448471,0.8027024225714285,1645.5753650861213,0.7920488482857143,0.700054629375,3.0461695013333334,0.002397778871428571,0.0027798818571428572,3.333335333333333,0.37087058799999995,28162.879860766036,0.217928068,5.5702137983333335,1.2444965039285714,0.11214137850000003,0.8651649376666667,91067.14924388888,3.3737953585000002,609.4917380500001,324.066504024,113.62684608727211,0.273625729361512,0.4983109522878919,0.09271615622993383
109,Hockley,9.522997350333332,151.80968780804545,12381.69786644951,286.68110491385715,0.43595294100000004,0.2533165486666667,8590.52238615079,0.1861104304285714,0.19554862199999998,3.4460700358571428,0.0010167636857142857,0.0008491828571428572,2.409145,0.250729412,18794.67475748193,0.054128565,7.922465490153845,0.4541539162666666,0.07197376000000001,0.26519905837499996,56083.23304778378,5.316459718333333,410.91882225,2.938995535,92.19395520765383,0.2010437051532942,0.49910850184822786,0.06523157208088715
110,Hood,14.321571444,293.9544132555909,11876.379399206673,756.4099897519524,0.971811765,0.218186380125,1201.9340831899997,0.025304794714285712,0.042849449,4.606812653333333,0.0014511923533333333,0.0045878084125,6.9491401999999995,0.558917647,18731.132656607246,0.115932077,13.180611103076926,0.36889287556250006,0.1225514752941176,0.24736478194117653,38073.989298368426,5.1296704305,589.6245305,5.857951213333334,109.36479004023798,0.3244488771193727,0.4920211851291399,0.03207002097878048
