Date,Temp,Ozone,Pressure,Humidity,Wind Speed,Temp-8,Ozone-8,Pressure-8,Humidity-8,Wind Speed-8,Temp-16,Ozone-16,Pressure-16,Humidity-16,Wind Speed-16,Temp-24,Ozone-24,Pressure-24,Humidity-24,Wind Speed-24,Temp+8,Ozone+8,Pressure+8,Humidity+8,Wind Speed+8,Temp+16,Ozone+16,Pressure+16,Humidity+16,Wind Speed+16,Temp+24,Ozone+24,Pressure+24,Humidity+24,Wind Speed+24,Temp+32,Ozone+32,Pressure+32,Humidity+32,Wind Speed+32,Temp+40,Ozone+40,Pressure+40,Humidity+40,Wind Speed+40,Temp+48,Ozone+48,Pressure+48,Humidity+48,Wind Speed+48,Month,Hour,Day
2016-04-05 08:00:00,85.7,0.068,1008.0,40.0,7.9,64.5,0.006999999999999999,1008.0,58.0,3.2,74.0,0.06,1007.0,60.0,8.6,78.0,0.057999999999999996,1009.0,62.0,9.3,85.93261622166163,0.066,1016.817174506716,60.842918870803565,8.294866517033999,60.767073214233804,0.031,1003.5157656753187,154.72182597429997,-7.63701494899092,105.1048625384728,0.053000000000000005,1002.0784021849286,109.41476844486043,13.313438381100058,39.147326288303965,0.049,1003.9787692769112,72.75662925312984,6.466865245663617,140.11934224689742,0.013,1011.0378909843076,46.73214402772979,7.695084558672522,54.10794920849309,0.025,992.4558520402923,46.56543020233753,4.75258384852105,Apr,8,Tue
2016-04-05 16:00:00,80.2,0.066,1008.0,67.0,7.7,85.7,0.068,1008.0,40.0,7.9,64.5,0.006999999999999999,1008.0,58.0,3.2,74.0,0.06,1007.0,60.0,8.6,65.76465266483991,0.031,1005.4280066970846,29.958692230856336,4.836712292399923,83.22139508047829,0.053000000000000005,1009.3315609850238,51.71396511294649,9.18131690340524,62.63862646626617,0.049,1010.6728110265987,57.78525503960611,7.345068008158827,59.11658047773392,0.013,1002.0581230097224,77.74124016515194,0.22208352191951697,28.90088946719644,0.025,1003.6115410904038,149.10694045116085,3.362334354927231,53.880945869983435,0.035,1005.78535126805,77.21132420628898,3.7150051408427185,Apr,16,Tue
2016-04-06 00:00:00,65.9,0.031,1008.0,77.0,3.6,80.2,0.066,1008.0,67.0,7.7,85.7,0.068,1008.0,40.0,7.9,64.5,0.006999999999999999,1008.0,58.0,3.2,118.39060941744786,0.053000000000000005,1014.3791160850221,50.11787903585166,10.437985948018348,95.40030186826536,0.049,1005.6027280525173,100.62130192251216,9.89871180936484,66.61444840054209,0.013,1010.962110231233,56.3409017753794,-3.4540733712372473,72.3991304426822,0.025,1002.1283157611397,36.75513210457074,8.281558458056029,69.42459254372784,0.035,1006.9034635967163,57.101922225090455,9.631817182305221,45.15139768442527,0.016,1010.1540588863695,30.616597070221676,5.403390149719745,Apr,0,Wed
2016-04-06 08:00:00,88.60000000000002,0.053000000000000005,1006.0,59.0,10.5,65.9,0.031,1008.0,77.0,3.6,80.2,0.066,1008.0,67.0,7.7,85.7,0.068,1008.0,40.0,7.9,35.42859591736311,0.049,1018.2468894246525,94.37619613005677,6.666459636598056,36.33914422261748,0.013,1002.2687133695695,128.95305698992578,-2.601936809893399,70.25475779087522,0.025,1008.2179381799634,67.98682787521214,5.526252024195,64.73927549229373,0.035,996.5737235399654,123.7481806389782,5.898748781837912,42.70625964878892,0.016,1009.0100381621709,45.03468073381612,-5.503112623647358,55.586262381602786,0.03,991.2921837163204,133.44544892642546,7.509426882790082,Apr,8,Wed
2016-04-06 16:00:00,65.7,0.049,1008.0,69.0,6.2,88.60000000000002,0.053000000000000005,1006.0,59.0,10.5,65.9,0.031,1008.0,77.0,3.6,80.2,0.066,1008.0,67.0,7.7,67.99229945659286,0.013,1009.898867880477,127.48147952209627,2.152948911559569,60.78924085639082,0.025,1010.110413583958,107.13058463263347,7.458725479093965,50.63871336756629,0.035,994.5305196877164,97.82302614283377,4.9144844843058895,62.76408741483021,0.016,1010.5594895165939,36.44523538326401,-0.18346997387684638,65.31183694669485,0.03,1005.94562899496,99.08349719146248,4.391005783183358,71.86782085229159,0.027999999999999997,998.4222029749033,92.55680628108006,1.4812923400504632,Apr,16,Wed
2016-04-07 00:00:00,63.9,0.013,1007.0,71.0,3.0,65.7,0.049,1008.0,69.0,6.2,88.60000000000002,0.053000000000000005,1006.0,59.0,10.5,65.9,0.031,1008.0,77.0,3.6,16.94736477920921,0.025,1007.0162135161994,93.2910761988386,8.823900897775315,92.86829174861026,0.035,994.2071960413681,144.2955890483381,3.3503853027601345,56.249393923716596,0.016,1007.2559576702901,79.52182471541589,-0.5230086920258636,68.40402817618931,0.03,1003.2190883258697,56.73017074331875,7.24811197540323,36.14905107534511,0.027999999999999997,1010.3423485333176,86.32377324653336,3.155222728257294,59.1850466550853,0.021,997.6526359533756,104.89846534785804,1.1825469089717497,Apr,0,Thu
2016-04-07 08:00:00,68.1,0.025,1005.0,78.0,5.6000000000000005,63.9,0.013,1007.0,71.0,3.0,65.7,0.049,1008.0,69.0,6.2,88.60000000000002,0.053000000000000005,1006.0,59.0,10.5,52.09812646819509,0.035,1008.7869637840428,26.676856362630062,7.791879397379308,64.2780304736346,0.016,1006.9582269496025,41.3303589409077,1.4534491555469193,81.65361054501972,0.03,1001.547409102774,61.52419095649579,3.4496664588061114,60.32681378775454,0.027999999999999997,1013.1949651691966,56.50285519436201,3.542821966159101,107.9787945011283,0.021,1007.5002241117834,35.56959071334281,2.2002096874006236,27.036379956960715,0.035,993.8260822364699,75.01782074597796,12.593960711815477,Apr,8,Thu
2016-04-07 16:00:00,66.9,0.035,1002.0,82.0,6.2,68.1,0.025,1005.0,78.0,5.6000000000000005,63.9,0.013,1007.0,71.0,3.0,65.7,0.049,1008.0,69.0,6.2,51.59610441113764,0.016,991.7482720733079,116.28824898303941,7.305228665057248,66.1437645598475,0.03,999.4118806900212,82.19401956895415,5.990284285510817,72.60130076447105,0.027999999999999997,1000.0188164962788,80.30784597693717,1.4665396848707872,71.89769462419112,0.021,1004.0003866923383,86.9694568012448,8.824784170814606,105.50996138596128,0.035,1001.9888941868427,3.8923781899883636,10.80441150299351,54.05149391543515,0.03,992.7085916413527,55.435719288165814,4.504079790045818,Apr,16,Thu
2016-04-08 00:00:00,60.6,0.016,1002.0,86.0,3.2,66.9,0.035,1002.0,82.0,6.2,68.1,0.025,1005.0,78.0,5.6000000000000005,63.9,0.013,1007.0,71.0,3.0,65.70589333141066,0.03,1004.4630230659737,106.99484670774582,4.636082907949141,52.175970069407484,0.027999999999999997,995.7805842576348,45.4980983173854,5.312018064377073,80.55551950830892,0.021,1002.0242899888397,48.82989673731352,4.94151832850587,63.6255702829732,0.035,1015.2075459110921,94.90932044303092,7.385910736080157,66.51247476816957,0.03,999.1032094644444,37.92841674400585,4.980095946147726,64.77096115328331,0.011,995.257967688852,114.14674168153047,3.1376854455411904,Apr,0,Fri
2016-04-08 08:00:00,61.1,0.03,1003.0,92.0,5.5,60.6,0.016,1002.0,86.0,3.2,66.9,0.035,1002.0,82.0,6.2,68.1,0.025,1005.0,78.0,5.6000000000000005,58.24910678213071,0.027999999999999997,1000.3416407051584,185.5644274752417,1.2022732882589042,60.51846118588837,0.021,1003.6436667554932,-13.368641477632103,9.999157391764335,47.655983736619156,0.035,1000.0560976369914,88.8949769367329,8.545224798728398,70.88101568076065,0.03,1018.6308218570166,48.55146973069991,10.70764146247113,108.61797372914701,0.011,1000.4508313849752,84.1993005080594,-1.6693594475103954,56.2119656531558,0.045000000000000005,994.2219593037073,54.64069903584397,6.373320292095488,Apr,8,Fri
2016-04-08 16:00:00,60.0,0.027999999999999997,1004.0,93.0,3.7,61.1,0.03,1003.0,92.0,5.5,60.6,0.016,1002.0,86.0,3.2,66.9,0.035,1002.0,82.0,6.2,65.03768728316588,0.021,994.826860090241,66.24670514460675,3.4536651486445393,43.54995228580957,0.035,995.6296937208359,111.17147785104223,7.055388067191061,51.93947227521044,0.03,1001.9763107037195,111.21575154565704,3.5793589383410547,66.5687455105332,0.011,996.1598421523457,23.69448611465451,5.316860313639664,43.56128974360173,0.045000000000000005,1002.2778203511053,12.568321970403616,4.019272101554724,75.24354832258554,0.042,1004.2367113067924,112.53400674218756,12.611155152254682,Apr,16,Fri
2016-04-09 00:00:00,60.9,0.021,1004.0,88.0,4.0,60.0,0.027999999999999997,1004.0,93.0,3.7,61.1,0.03,1003.0,92.0,5.5,60.6,0.016,1002.0,86.0,3.2,49.72110207465192,0.035,1003.2997713135771,107.20749981741685,7.728738140199844,79.20673884115409,0.03,1001.9489772570206,94.01719474116487,5.183325799291077,74.63257961888556,0.011,1000.4443207448718,20.979694186157154,2.6196418704227864,65.18046983939934,0.045000000000000005,993.6732399622729,108.09567550045494,8.677942451476818,59.49748019211389,0.042,1005.4997899280427,95.59485987016257,7.287955769846945,64.36984340997012,0.027999999999999997,1004.9665481270795,74.77927378260337,2.384887491625949,Apr,0,Sat
2016-04-09 08:00:00,63.8,0.035,1003.0,76.0,8.8,60.9,0.021,1004.0,88.0,4.0,60.0,0.027999999999999997,1004.0,93.0,3.7,61.1,0.03,1003.0,92.0,5.5,104.48683290278618,0.03,1006.8663043899757,55.0514809113915,3.8165864681485266,42.35999310382037,0.011,1004.5339722291163,112.35981396500307,1.6747739726327158,40.328332768355935,0.045000000000000005,1014.0257834800592,48.77528557054414,7.227584362204221,66.6813712175938,0.042,995.9612656531999,98.71714270006044,10.143651325567369,90.74114349091637,0.027999999999999997,1001.62826261744,66.77318042526437,0.8384714217227773,36.47904983587321,0.046,1000.8368744223111,137.75746853061528,6.429760952621718,Apr,8,Sat
2016-04-09 16:00:00,60.8,0.03,1000.0,83.0,6.3,63.8,0.035,1003.0,76.0,8.8,60.9,0.021,1004.0,88.0,4.0,60.0,0.027999999999999997,1004.0,93.0,3.7,74.55373300810528,0.011,1001.1271516116472,123.30168373641675,2.9087714538953624,93.18094459055364,0.045000000000000005,996.018945610799,77.33444894023829,9.64123492499167,70.65716165062918,0.042,1005.8787610382844,82.5054858519349,10.781441783229287,62.68262283364026,0.027999999999999997,1002.7062717761874,80.16419181894385,3.6083306793459675,70.02835240023877,0.046,1011.0988609899446,121.2190626800267,3.691685491483728,86.9414093947559,0.044,1004.2943010175021,96.58582161347452,6.914558912107259,Apr,16,Sat
2016-04-10 00:00:00,60.0,0.011,1000.0,81.0,3.3000000000000003,60.8,0.03,1000.0,83.0,6.3,63.8,0.035,1003.0,76.0,8.8,60.9,0.021,1004.0,88.0,4.0,109.65873747663736,0.045000000000000005,994.8000283153907,98.18388904780986,11.551847425452992,70.53427319761936,0.042,1010.3994371595714,98.59927398844843,7.258082546593563,62.74088129220494,0.027999999999999997,1009.4786915796369,106.75363416250055,6.6120556340602565,78.45172971472346,0.046,1001.691255715275,112.39728883711663,4.821585004105968,43.746564324309674,0.044,1022.3170207209153,22.196482932317373,4.237540360488679,65.43839545709385,0.013,1009.769097419089,68.34163349778359,5.393038193347751,Apr,0,Sun
2016-04-10 08:00:00,66.9,0.045000000000000005,1001.0,65.0,8.9,60.0,0.011,1000.0,81.0,3.3000000000000003,60.8,0.03,1000.0,83.0,6.3,63.8,0.035,1003.0,76.0,8.8,15.21376613497663,0.042,1009.7701334433764,-9.415968028039295,6.349795594786101,80.53264385218515,0.027999999999999997,1008.7765746938013,108.42188390180661,11.430205633329503,60.367547403595005,0.046,1011.1081989749847,81.56975574139207,3.5079081015244844,62.32761069127491,0.044,1006.694965494388,-5.83633556663861,8.333504759090763,104.98572200238249,0.013,1004.8854047439032,120.13726976815781,-1.8710270442688088,79.33354610093168,0.040999999999999995,1004.3905577499168,103.15035106474403,11.795022569645422,Apr,8,Sun
2016-04-10 16:00:00,65.0,0.042,1005.0,80.0,8.2,66.9,0.045000000000000005,1001.0,65.0,8.9,60.0,0.011,1000.0,81.0,3.3000000000000003,60.8,0.03,1000.0,83.0,6.3,65.73732108492152,0.027999999999999997,1009.0906369566035,38.2006991426355,4.242836672009276,61.93370835535742,0.046,1003.9579001613577,35.61321833187081,7.341695028768713,54.26197246994283,0.044,1004.566921392294,86.13223042687505,10.155216115836556,60.12482248235061,0.013,1003.1376596880768,87.7312193066042,4.638000408711835,93.63816012166048,0.040999999999999995,1011.4484188036658,19.23239509048169,9.695921401216907,95.69691873434482,0.035,1020.6487188467447,42.24764249567951,6.302043014406356,Apr,16,Sun
2016-04-11 00:00:00,61.5,0.027999999999999997,1007.0,83.0,3.4,65.0,0.042,1005.0,80.0,8.2,66.9,0.045000000000000005,1001.0,65.0,8.9,60.0,0.011,1000.0,81.0,3.3000000000000003,112.06196891311352,0.046,1012.4328756428539,82.86820120087927,6.034789839327608,79.60303362042677,0.044,1009.5229878507313,94.99725854982314,6.823539402931528,75.64412507750842,0.013,998.9483196690198,108.52345457162335,-0.7502039763513046,80.46163550619588,0.040999999999999995,1021.1482475256189,63.90832322957933,10.407111596048653,107.6601312108169,0.035,1012.9129540567617,86.73848178845266,5.706122011565425,61.00581972455323,0.019,1010.1750431229744,98.66338015580938,5.344718223278238,Apr,0,Mon
2016-04-11 08:00:00,70.9,0.046,1008.0,67.0,7.3,61.5,0.027999999999999997,1007.0,83.0,3.4,65.0,0.042,1005.0,80.0,8.2,66.9,0.045000000000000005,1001.0,65.0,8.9,-14.868682367360748,0.044,1008.0628011185828,83.4945911361534,6.413691552283755,84.24204915185824,0.013,1006.2668660909975,111.00854775450559,4.119080209744998,89.19127097320417,0.040999999999999995,1014.2441129717572,78.67171362020693,13.103360970263033,108.07916932680908,0.035,1019.5961095338888,218.90728540356992,3.1430845849562257,91.20668153725627,0.019,1010.7542905947007,117.34402816160939,6.809696626862373,85.5253090569001,0.048,1015.2982748425998,79.94924373142192,8.33328596378316,Apr,8,Mon
2016-04-11 16:00:00,68.5,0.044,1008.0,79.0,9.0,70.9,0.046,1008.0,67.0,7.3,61.5,0.027999999999999997,1007.0,83.0,3.4,65.0,0.042,1005.0,80.0,8.2,84.42866437935083,0.013,1007.5011272036458,113.88646054528364,7.851815640491923,56.64619801782143,0.040999999999999995,1006.441020892951,50.80469475668964,11.251822403134694,89.51883776803805,0.035,1006.601342197375,117.44409068746697,10.696098876763829,63.25982837808805,0.019,1013.260644040281,100.03999167026002,3.097600690861735,59.58326292389707,0.048,1006.060443303872,45.86236751348734,8.311026536170369,59.86582997721488,0.048,1010.2673465831375,110.67879069351699,8.221563077593203,Apr,16,Mon
2016-04-12 00:00:00,61.2,0.013,1009.0,82.0,4.0,68.5,0.044,1008.0,79.0,9.0,70.9,0.046,1008.0,67.0,7.3,61.5,0.027999999999999997,1007.0,83.0,3.4,46.70061544021198,0.040999999999999995,1016.5423015669086,60.35686891483998,9.608154787510255,74.13330488300328,0.035,1013.5050309553413,83.58661140489741,9.43292022806797,58.803813792503426,0.019,1002.5099296087408,71.66700571325873,5.8056503218385185,90.15199473848253,0.048,1007.6721309846778,113.00366922412178,8.631891399461397,77.91590254425671,0.048,1001.7946946110202,107.68427592781177,7.718916393485185,62.184935505683185,0.017,1003.7852797252609,54.78122688249768,2.9276230188464663,Apr,0,Tue
2016-04-12 08:00:00,71.7,0.040999999999999995,1010.0,65.0,9.4,61.2,0.013,1009.0,82.0,4.0,68.5,0.044,1008.0,79.0,9.0,70.9,0.046,1008.0,67.0,7.3,57.94150703280228,0.035,1013.1281603921199,2.6560627424374097,9.366164993308239,93.75892491800163,0.019,994.0567181846676,122.6685672549556,0.9644074869265595,87.98521580556707,0.048,1008.5783641712442,72.80826775197362,6.492606193436458,48.39810334244686,0.048,1001.0266606096975,191.18297619115665,4.304830446236371,64.33551187789396,0.017,1005.5983819976486,96.4455634137573,1.3294278306834701,73.96332393108663,0.047,997.7433102209627,160.5440447022823,4.992528306736366,Apr,8,Tue
2016-04-12 16:00:00,68.4,0.035,1010.0,77.0,8.8,71.7,0.040999999999999995,1010.0,65.0,9.4,61.2,0.013,1009.0,82.0,4.0,68.5,0.044,1008.0,79.0,9.0,57.144093956614235,0.019,1011.1845398854863,27.096140499802985,6.9662341366305185,96.07017708616955,0.048,1000.7006860747713,133.24390165809064,7.555904736658343,35.63145836781325,0.048,1001.1980397698104,99.37091986434302,6.192402125418495,45.90915306832337,0.017,1004.9251008449468,151.25717582143935,6.966854028967511,79.0539650518982,0.047,1016.5306268227444,73.93306502085883,7.4813013785158695,66.41155797536395,0.05,1013.4514786659821,31.907496914423458,18.867969346463276,Apr,16,Tue
2016-04-13 00:00:00,59.4,0.019,1009.0,81.0,3.5,68.4,0.035,1010.0,77.0,8.8,71.7,0.040999999999999995,1010.0,65.0,9.4,61.2,0.013,1009.0,82.0,4.0,126.0079955144462,0.048,998.9200410094792,38.43764796329165,8.56834268422362,53.12597806766006,0.048,1001.2573316736685,52.524579155781105,6.4744661870369935,48.70086687830357,0.017,999.3197575773847,50.19132314188969,2.9780594276763432,70.4021233806325,0.047,994.8326120155128,126.32818586288876,7.663215779231535,33.651016421579044,0.05,1004.8593930016292,59.072097357619754,22.4108172291214,77.02449167555582,0.049,994.7364630778258,49.81537850448548,11.810632713629019,Apr,0,Wed
2016-04-13 08:00:00,70.3,0.048,1009.0,69.0,8.4,59.4,0.019,1009.0,81.0,3.5,68.4,0.035,1010.0,77.0,8.8,71.7,0.040999999999999995,1010.0,65.0,9.4,14.943985578050071,0.048,994.4361122265532,105.78973827727879,8.792803795804483,66.50985786183126,0.017,1010.4823337956615,73.10146675927376,7.792163438954762,65.93905332405822,0.047,1006.0600909252128,30.86960028659248,13.541996155760359,68.36457956066435,0.05,1019.9750116575663,129.16568442738824,16.599019115252478,85.36378495813646,0.049,1003.1889766433985,49.729260384019355,23.932916009334818,56.19286423808272,0.054000000000000006,992.724706645229,21.88605895309737,16.159872495805505,Apr,8,Wed
2016-04-13 16:00:00,66.4,0.048,1005.0,80.0,7.9,70.3,0.048,1009.0,69.0,8.4,59.4,0.019,1009.0,81.0,3.5,68.4,0.035,1010.0,77.0,8.8,66.34672314737557,0.017,1006.1640497684192,178.90731074321423,7.2007899892042975,83.78121410147973,0.047,1002.9685050725167,12.70565879395052,10.515775486786582,85.4672880887806,0.05,1001.4057441931803,48.24740845071929,18.243877081044232,68.21943506234169,0.049,1001.8079329950765,40.546387386613304,15.947511515850069,81.97750431189563,0.054000000000000006,992.6362212543581,89.60507567219655,14.62329039022431,79.98005327660474,0.047,1005.9475439317333,65.42541667621019,9.480387572974278,Apr,16,Wed
2016-04-14 00:00:00,60.2,0.017,1005.0,85.0,3.2,66.4,0.048,1005.0,80.0,7.9,70.3,0.048,1009.0,69.0,8.4,59.4,0.019,1009.0,81.0,3.5,96.48052681950152,0.047,1007.483141635544,70.03817277109245,10.411079861776965,50.75631602028112,0.05,997.4761276236717,72.64614994258437,18.101216016377077,73.59900279919114,0.049,1003.4985649867053,28.707424120620736,14.015020267949248,84.70103253471218,0.054000000000000006,1001.6628047108599,2.7226876206128985,17.890561732244187,83.03077256709904,0.047,998.8900581390543,7.7762839110056206,11.379840492590397,63.191416131773266,0.028999999999999998,1004.4228267009379,18.84226650865893,5.607819312050487,Apr,0,Thu
2016-04-14 08:00:00,70.0,0.047,1005.0,68.0,8.700000000000001,60.2,0.017,1005.0,85.0,3.2,66.4,0.048,1005.0,80.0,7.9,70.3,0.048,1009.0,69.0,8.4,166.50532828267148,0.05,1001.5562934000296,47.51029958242248,18.173120110157598,41.249486408519566,0.049,1005.5617023066035,27.606462689849685,23.624381212582264,104.76668483755671,0.054000000000000006,995.9811221936457,34.77846575793284,13.793173905498723,112.01800654116795,0.047,1010.6771553046012,59.68639703396944,4.1816547954256365,89.57006044303586,0.028999999999999998,1007.1760218808118,92.49904023728833,6.025759574824968,72.04451535075124,0.059,999.149640985476,-0.046257271615672835,5.05886971299029,Apr,8,Thu
